sample_id,station_id,station_name,station_type,sample_date,parameter,status,loq,value_lw,units,value_am
103787,26596.0,Stemmevatnet,Innsjø,2019-10-18,Alkalitet,Authorised,"<0,030",0.207,MMOLE_P_L,0.172
103787,26596.0,Stemmevatnet,Innsjø,2019-10-18,Konduktivitet,Authorised,"<0,1",9.39,MS_P_M,10.2
103787,26596.0,Stemmevatnet,Innsjø,2019-10-18,Fluorid,Authorised,<2,12.0,UG_P_L,40.0
103787,26596.0,Stemmevatnet,Innsjø,2019-10-18,Klorid,Authorised,"<0,005",18.7,MG_P_L,20.1
103787,26596.0,Stemmevatnet,Innsjø,2019-10-18,Sulfat,Authorised,"<0,005",2.11,MG_P_L,4.9
103787,26596.0,Stemmevatnet,Innsjø,2019-10-18,Natrium,Authorised,"<0,002",11.3,MG_P_L,11.4
103787,26596.0,Stemmevatnet,Innsjø,2019-10-18,Magnesium,Authorised,"<0,002",1.35,MG_P_L,1.54
103787,26596.0,Stemmevatnet,Innsjø,2019-10-18,Kalium,Authorised,"<0,003",0.33,MG_P_L,0.48
103787,26596.0,Stemmevatnet,Innsjø,2019-10-18,Kalsium,Authorised,"<0,002",4.61,MG_P_L,4.37
103787,26596.0,Stemmevatnet,Innsjø,2019-10-18,Total nitrogen,Canceled,10,220.0,UG_P_L,375.0
103787,26596.0,Stemmevatnet,Innsjø,2019-10-18,pH,Authorised,"<3,50",7.03,PH,6.77
103787,26596.0,Stemmevatnet,Innsjø,2019-10-18,Nitritt + nitrat,Authorised,<1,31.0,UG_N_L,60.0
103787,26596.0,Stemmevatnet,Innsjø,2019-10-18,"Aluminium, reaktivt",Authorised,<5,44.0,UG_P_L,68.0
103787,26596.0,Stemmevatnet,Innsjø,2019-10-18,"Aluminium, ikke labil",Authorised,<5,40.0,UG_P_L,68.0
103787,26596.0,Stemmevatnet,Innsjø,2019-10-18,Total fosfor,Authorised,<1,4.0,UG_P_P_L,4.0
103787,26596.0,Stemmevatnet,Innsjø,2019-10-18,Total nitrogen,Authorised,10,330.0,UG_P_L,375.0
103788,26595.0,Grindavatnet,Innsjø,2019-10-18,Total fosfor,Authorised,<1,9.0,UG_P_P_L,5.0
103788,26595.0,Grindavatnet,Innsjø,2019-10-18,Total organisk karbon (TOC),Authorised,"<0,10",7.1,MG_C_L,6.2
103788,26595.0,Grindavatnet,Innsjø,2019-10-18,Alkalitet,Authorised,"<0,030",0.098,MMOLE_P_L,0.052
103788,26595.0,Grindavatnet,Innsjø,2019-10-18,Konduktivitet,Authorised,"<0,1",6.66,MS_P_M,7.29
103788,26595.0,Grindavatnet,Innsjø,2019-10-18,Fluorid,Authorised,<2,2.0,UG_P_L,40.0
103788,26595.0,Grindavatnet,Innsjø,2019-10-18,Klorid,Authorised,"<0,005",14.2,MG_P_L,15.2
103788,26595.0,Grindavatnet,Innsjø,2019-10-18,Sulfat,Authorised,"<0,005",2.4,MG_P_L,5.3
103788,26595.0,Grindavatnet,Innsjø,2019-10-18,Natrium,Authorised,"<0,002",8.07,MG_P_L,8.85
103788,26595.0,Grindavatnet,Innsjø,2019-10-18,Magnesium,Authorised,"<0,002",1.11,MG_P_L,1.16
103788,26595.0,Grindavatnet,Innsjø,2019-10-18,Kalium,Authorised,"<0,003",0.79,MG_P_L,0.61
103788,26595.0,Grindavatnet,Innsjø,2019-10-18,Kalsium,Authorised,"<0,002",2.28,MG_P_L,1.77
103788,26595.0,Grindavatnet,Innsjø,2019-10-18,Total nitrogen,Canceled,10,260.0,UG_P_L,375.0
103788,26595.0,Grindavatnet,Innsjø,2019-10-18,pH,Authorised,"<3,50",6.35,PH,5.71
103788,26595.0,Grindavatnet,Innsjø,2019-10-18,Nitritt + nitrat,Authorised,<1,42.0,UG_N_L,89.0
103788,26595.0,Grindavatnet,Innsjø,2019-10-18,"Aluminium, reaktivt",Authorised,<5,64.0,UG_P_L,101.0
103788,26595.0,Grindavatnet,Innsjø,2019-10-18,"Aluminium, ikke labil",Authorised,<5,58.0,UG_P_L,89.0
103788,26595.0,Grindavatnet,Innsjø,2019-10-18,Total nitrogen,Authorised,10,370.0,UG_P_L,375.0
103789,26620.0,HOH 1324,Innsjø,2019-10-01,Bly,Authorised,"0,01",0.01,UG_P_L,0.46
103789,26620.0,HOH 1324,Innsjø,2019-10-01,Aluminium,Authorised,1,4.6,UG_P_L,0.0
103789,26620.0,HOH 1324,Innsjø,2019-10-01,Arsen,Authorised,"0,02",0.047,UG_P_L,-0.1
103789,26620.0,HOH 1324,Innsjø,2019-10-01,Kobber,Authorised,"0,05",0.092,UG_P_L,0.3
103789,26620.0,HOH 1324,Innsjø,2019-10-01,Krom,Authorised,"0,05",0.05,UG_P_L,0.1
103789,26620.0,HOH 1324,Innsjø,2019-10-01,Nikkel,Authorised,"0,05",0.95,UG_P_L,0.1
103789,26620.0,HOH 1324,Innsjø,2019-10-01,Sink,Authorised,"0,2",1.3,UG_P_L,3.6
103790,26623.0,Nordvatnet,Innsjø,2019-10-03,Bly,Authorised,"0,01",0.057,UG_P_L,0.12000000000000001
103790,26623.0,Nordvatnet,Innsjø,2019-10-03,Aluminium,Authorised,1,6.9,UG_P_L,0.0
103790,26623.0,Nordvatnet,Innsjø,2019-10-03,Kobber,Authorised,"0,05",0.75,UG_P_L,0.7
103790,26623.0,Nordvatnet,Innsjø,2019-10-03,Krom,Authorised,"0,05",0.05,UG_P_L,-0.1
103790,26623.0,Nordvatnet,Innsjø,2019-10-03,Nikkel,Authorised,"0,05",0.72,UG_P_L,1.7
103790,26623.0,Nordvatnet,Innsjø,2019-10-03,Sink,Authorised,"0,2",1.1,UG_P_L,2.1
103791,26622.0,Inste Olavsbuvatni,Innsjø,2019-10-01,Bly,Authorised,"0,01",0.01,UG_P_L,0.19
103791,26622.0,Inste Olavsbuvatni,Innsjø,2019-10-01,Aluminium,Authorised,1,2.9,UG_P_L,0.0
103791,26622.0,Inste Olavsbuvatni,Innsjø,2019-10-01,Kobber,Authorised,"0,05",0.085,UG_P_L,0.3
103791,26622.0,Inste Olavsbuvatni,Innsjø,2019-10-01,Krom,Authorised,"0,05",0.05,UG_P_L,-0.1
103791,26622.0,Inste Olavsbuvatni,Innsjø,2019-10-01,Nikkel,Authorised,"0,05",0.57,UG_P_L,0.7
103791,26622.0,Inste Olavsbuvatni,Innsjø,2019-10-01,Sink,Authorised,"0,2",1.0,UG_P_L,2.6
103792,26619.0,HOH 1200,Innsjø,2019-10-14,Bly,Authorised,"0,01",0.13,UG_P_L,0.12999999999999998
103792,26619.0,HOH 1200,Innsjø,2019-10-14,Aluminium,Authorised,1,18.0,UG_P_L,0.0
103792,26619.0,HOH 1200,Innsjø,2019-10-14,Kobber,Authorised,"0,05",0.093,UG_P_L,-0.2
103792,26619.0,HOH 1200,Innsjø,2019-10-14,Krom,Authorised,"0,05",0.05,UG_P_L,0.3
103792,26619.0,HOH 1200,Innsjø,2019-10-14,Nikkel,Authorised,"0,05",0.052,UG_P_L,-0.1
103792,26619.0,HOH 1200,Innsjø,2019-10-14,Sink,Authorised,"0,2",0.76,UG_P_L,1.2
103793,26621.0,HOH 1360,Innsjø,2019-10-01,Bly,Authorised,"0,01",0.068,UG_P_L,0.27
103793,26621.0,HOH 1360,Innsjø,2019-10-01,Aluminium,Authorised,1,18.0,UG_P_L,3.0
103793,26621.0,HOH 1360,Innsjø,2019-10-01,Kobber,Authorised,"0,05",0.11,UG_P_L,0.3
103793,26621.0,HOH 1360,Innsjø,2019-10-01,Krom,Authorised,"0,05",0.05,UG_P_L,-0.1
103793,26621.0,HOH 1360,Innsjø,2019-10-01,Nikkel,Authorised,"0,05",0.36,UG_P_L,0.6
103793,26621.0,HOH 1360,Innsjø,2019-10-01,Sink,Authorised,"0,2",1.4,UG_P_L,2.0
103794,26620.0,HOH 1324,Innsjø,2019-10-01,Total organisk karbon (TOC),Authorised,"<0,10",0.52,MG_C_L,0.22
103794,26620.0,HOH 1324,Innsjø,2019-10-01,Alkalitet,Authorised,"<0,030",0.081,MMOLE_P_L,0.053
103794,26620.0,HOH 1324,Innsjø,2019-10-01,Total nitrogen,Canceled,10,21.0,UG_P_L,62.0
103794,26620.0,HOH 1324,Innsjø,2019-10-01,pH,Authorised,"<3,50",6.5,PH,6.24
103794,26620.0,HOH 1324,Innsjø,2019-10-01,Nitritt + nitrat,Authorised,<1,1.0,UG_N_L,24.0
103794,26620.0,HOH 1324,Innsjø,2019-10-01,Konduktivitet,Authorised,"<0,1",1.71,MS_P_M,0.95
103794,26620.0,HOH 1324,Innsjø,2019-10-01,"Aluminium, reaktivt",Authorised,<5,5.0,UG_P_L,10.0
103794,26620.0,HOH 1324,Innsjø,2019-10-01,"Aluminium, ikke labil",Authorised,<5,5.0,UG_P_L,10.0
103794,26620.0,HOH 1324,Innsjø,2019-10-01,Total fosfor,Authorised,<1,1.0,UG_P_P_L,2.0
103794,26620.0,HOH 1324,Innsjø,2019-10-01,Fluorid,Rejected,<2,27.0,UG_P_L,40.0
103794,26620.0,HOH 1324,Innsjø,2019-10-01,Klorid,Rejected,"<0,005",0.28,MG_P_L,0.4
103794,26620.0,HOH 1324,Innsjø,2019-10-01,Sulfat,Rejected,"<0,005",3.47,MG_P_L,2.2
103794,26620.0,HOH 1324,Innsjø,2019-10-01,Natrium,Rejected,"<0,002",0.55,MG_P_L,0.29
103794,26620.0,HOH 1324,Innsjø,2019-10-01,Magnesium,Rejected,"<0,002",0.07,MG_P_L,0.04
103794,26620.0,HOH 1324,Innsjø,2019-10-01,Kalium,Rejected,"<0,003",0.18,MG_P_L,0.08
103794,26620.0,HOH 1324,Innsjø,2019-10-01,Kalsium,Rejected,"<0,002",2.64,MG_P_L,1.24
103794,26620.0,HOH 1324,Innsjø,2019-10-01,Fluorid,Authorised,<2,28.0,UG_P_L,40.0
103794,26620.0,HOH 1324,Innsjø,2019-10-01,Klorid,Authorised,"<0,005",0.29,MG_P_L,0.4
103794,26620.0,HOH 1324,Innsjø,2019-10-01,Sulfat,Authorised,"<0,005",3.5,MG_P_L,2.2
103794,26620.0,HOH 1324,Innsjø,2019-10-01,Natrium,Authorised,"<0,002",0.51,MG_P_L,0.29
103794,26620.0,HOH 1324,Innsjø,2019-10-01,Magnesium,Authorised,"<0,002",0.081,MG_P_L,0.04
103794,26620.0,HOH 1324,Innsjø,2019-10-01,Kalium,Authorised,"<0,003",0.075,MG_P_L,0.08
103794,26620.0,HOH 1324,Innsjø,2019-10-01,Kalsium,Authorised,"<0,002",2.4,MG_P_L,1.24
103794,26620.0,HOH 1324,Innsjø,2019-10-01,Total nitrogen,Authorised,10,77.0,UG_P_L,62.0
103796,26623.0,Nordvatnet,Innsjø,2019-10-03,Natrium,Authorised,"<0,002",0.63,MG_P_L,0.56
103796,26623.0,Nordvatnet,Innsjø,2019-10-03,Magnesium,Authorised,"<0,002",0.11,MG_P_L,0.12
103796,26623.0,Nordvatnet,Innsjø,2019-10-03,Kalium,Authorised,"<0,003",0.12,MG_P_L,0.11
103796,26623.0,Nordvatnet,Innsjø,2019-10-03,Kalsium,Authorised,"<0,002",5.0,MG_P_L,3.3
103796,26623.0,Nordvatnet,Innsjø,2019-10-03,Total organisk karbon (TOC),Authorised,"<0,10",0.9,MG_C_L,1.0
103796,26623.0,Nordvatnet,Innsjø,2019-10-03,Alkalitet,Authorised,"<0,030",0.176,MMOLE_P_L,0.104
103796,26623.0,Nordvatnet,Innsjø,2019-10-03,Total nitrogen,Canceled,10,49.0,UG_P_L,78.0
103796,26623.0,Nordvatnet,Innsjø,2019-10-03,pH,Authorised,"<3,50",7.06,PH,6.52
103796,26623.0,Nordvatnet,Innsjø,2019-10-03,Nitritt + nitrat,Authorised,<1,1.0,UG_N_L,28.0
103796,26623.0,Nordvatnet,Innsjø,2019-10-03,Konduktivitet,Authorised,"<0,1",3.09,MS_P_M,2.24
103796,26623.0,Nordvatnet,Innsjø,2019-10-03,"Aluminium, reaktivt",Authorised,<5,5.0,UG_P_L,10.0
103796,26623.0,Nordvatnet,Innsjø,2019-10-03,"Aluminium, ikke labil",Authorised,<5,5.0,UG_P_L,10.0
103796,26623.0,Nordvatnet,Innsjø,2019-10-03,Fluorid,Authorised,<2,45.0,UG_P_L,40.0
103796,26623.0,Nordvatnet,Innsjø,2019-10-03,Klorid,Authorised,"<0,005",0.47,MG_P_L,0.9
103796,26623.0,Nordvatnet,Innsjø,2019-10-03,Sulfat,Authorised,"<0,005",4.23,MG_P_L,4.7
103796,26623.0,Nordvatnet,Innsjø,2019-10-03,Total fosfor,Authorised,<1,4.0,UG_P_P_L,2.0
103796,26623.0,Nordvatnet,Innsjø,2019-10-03,Total nitrogen,Authorised,10,74.0,UG_P_L,78.0
103797,26622.0,Inste Olavsbuvatni,Innsjø,2019-10-01,Fluorid,Authorised,<2,29.0,UG_P_L,60.0
103797,26622.0,Inste Olavsbuvatni,Innsjø,2019-10-01,Klorid,Authorised,"<0,005",0.41,MG_P_L,0.5
103797,26622.0,Inste Olavsbuvatni,Innsjø,2019-10-01,Sulfat,Authorised,"<0,005",3.2,MG_P_L,3.7
103797,26622.0,Inste Olavsbuvatni,Innsjø,2019-10-01,Natrium,Authorised,"<0,002",0.43,MG_P_L,0.41
103797,26622.0,Inste Olavsbuvatni,Innsjø,2019-10-01,Magnesium,Authorised,"<0,002",0.27,MG_P_L,0.14
103797,26622.0,Inste Olavsbuvatni,Innsjø,2019-10-01,Kalium,Authorised,"<0,003",0.05,MG_P_L,0.13
103797,26622.0,Inste Olavsbuvatni,Innsjø,2019-10-01,Kalsium,Authorised,"<0,002",2.06,MG_P_L,2.03
103797,26622.0,Inste Olavsbuvatni,Innsjø,2019-10-01,Total organisk karbon (TOC),Authorised,"<0,10",0.46,MG_C_L,0.21
103797,26622.0,Inste Olavsbuvatni,Innsjø,2019-10-01,Alkalitet,Authorised,"<0,030",0.078,MMOLE_P_L,0.076
103797,26622.0,Inste Olavsbuvatni,Innsjø,2019-10-01,Total nitrogen,Canceled,10,20.0,UG_P_L,47.0
103797,26622.0,Inste Olavsbuvatni,Innsjø,2019-10-01,pH,Authorised,"<3,50",6.56,PH,6.58
103797,26622.0,Inste Olavsbuvatni,Innsjø,2019-10-01,Nitritt + nitrat,Authorised,<1,1.0,UG_N_L,12.0
103797,26622.0,Inste Olavsbuvatni,Innsjø,2019-10-01,Konduktivitet,Authorised,"<0,1",1.64,MS_P_M,1.5
103797,26622.0,Inste Olavsbuvatni,Innsjø,2019-10-01,"Aluminium, reaktivt",Authorised,<5,5.0,UG_P_L,10.0
103797,26622.0,Inste Olavsbuvatni,Innsjø,2019-10-01,"Aluminium, ikke labil",Authorised,<5,5.0,UG_P_L,10.0
103797,26622.0,Inste Olavsbuvatni,Innsjø,2019-10-01,Total fosfor,Authorised,<1,1.0,UG_P_P_L,2.0
103797,26622.0,Inste Olavsbuvatni,Innsjø,2019-10-01,Total nitrogen,Authorised,10,40.0,UG_P_L,47.0
103798,26619.0,HOH 1200,Innsjø,2019-10-14,Fluorid,Authorised,<2,64.0,UG_P_L,80.0
103798,26619.0,HOH 1200,Innsjø,2019-10-14,Klorid,Authorised,"<0,005",0.37,MG_P_L,0.3
103798,26619.0,HOH 1200,Innsjø,2019-10-14,Sulfat,Authorised,"<0,005",0.45,MG_P_L,0.8
103798,26619.0,HOH 1200,Innsjø,2019-10-14,Natrium,Authorised,"<0,002",0.35,MG_P_L,0.31
103798,26619.0,HOH 1200,Innsjø,2019-10-14,Magnesium,Authorised,"<0,002",0.067,MG_P_L,0.05
103798,26619.0,HOH 1200,Innsjø,2019-10-14,Kalium,Authorised,"<0,003",0.067,MG_P_L,0.09
103798,26619.0,HOH 1200,Innsjø,2019-10-14,Kalsium,Authorised,"<0,002",1.1,MG_P_L,0.56
103798,26619.0,HOH 1200,Innsjø,2019-10-14,Total organisk karbon (TOC),Authorised,"<0,10",0.58,MG_C_L,0.22
103798,26619.0,HOH 1200,Innsjø,2019-10-14,Alkalitet,Authorised,"<0,030",0.068,MMOLE_P_L,0.052
103798,26619.0,HOH 1200,Innsjø,2019-10-14,Total nitrogen,Canceled,10,14.0,UG_P_L,51.0
103798,26619.0,HOH 1200,Innsjø,2019-10-14,pH,Authorised,"<3,50",6.43,PH,6.3
103798,26619.0,HOH 1200,Innsjø,2019-10-14,Nitritt + nitrat,Authorised,<1,5.0,UG_N_L,16.0
103798,26619.0,HOH 1200,Innsjø,2019-10-14,Konduktivitet,Authorised,"<0,1",0.71,MS_P_M,0.54
103798,26619.0,HOH 1200,Innsjø,2019-10-14,"Aluminium, reaktivt",Authorised,<5,10.0,UG_P_L,10.0
103798,26619.0,HOH 1200,Innsjø,2019-10-14,"Aluminium, ikke labil",Authorised,<5,6.0,UG_P_L,10.0
103798,26619.0,HOH 1200,Innsjø,2019-10-14,Total fosfor,Authorised,<1,1.0,UG_P_P_L,1.0
103798,26619.0,HOH 1200,Innsjø,2019-10-14,Total nitrogen,Authorised,10,29.0,UG_P_L,51.0
103799,26621.0,HOH 1360,Innsjø,2019-10-01,Total fosfor,Authorised,<1,1.0,UG_P_P_L,1.0
103799,26621.0,HOH 1360,Innsjø,2019-10-01,Total organisk karbon (TOC),Authorised,"<0,10",0.48,MG_C_L,0.2
103799,26621.0,HOH 1360,Innsjø,2019-10-01,Alkalitet,Authorised,"<0,030",0.055,MMOLE_P_L,0.039
103799,26621.0,HOH 1360,Innsjø,2019-10-01,Fluorid,Authorised,<2,55.0,UG_P_L,40.0
103799,26621.0,HOH 1360,Innsjø,2019-10-01,Klorid,Authorised,"<0,005",0.33,MG_P_L,0.3
103799,26621.0,HOH 1360,Innsjø,2019-10-01,Sulfat,Authorised,"<0,005",1.07,MG_P_L,0.9
103799,26621.0,HOH 1360,Innsjø,2019-10-01,Natrium,Authorised,"<0,002",0.28,MG_P_L,0.18
103799,26621.0,HOH 1360,Innsjø,2019-10-01,Magnesium,Authorised,"<0,002",0.098,MG_P_L,0.05
103799,26621.0,HOH 1360,Innsjø,2019-10-01,Kalium,Authorised,"<0,003",0.015,MG_P_L,0.02
103799,26621.0,HOH 1360,Innsjø,2019-10-01,Kalsium,Authorised,"<0,002",1.05,MG_P_L,0.4
103799,26621.0,HOH 1360,Innsjø,2019-10-01,Total nitrogen,Canceled,10,21.0,UG_P_L,47.0
103799,26621.0,HOH 1360,Innsjø,2019-10-01,pH,Authorised,"<3,50",6.16,PH,5.84
103799,26621.0,HOH 1360,Innsjø,2019-10-01,Nitritt + nitrat,Authorised,<1,4.0,UG_N_L,29.0
103799,26621.0,HOH 1360,Innsjø,2019-10-01,Konduktivitet,Authorised,"<0,1",0.75,MS_P_M,0.46
103799,26621.0,HOH 1360,Innsjø,2019-10-01,"Aluminium, reaktivt",Authorised,<5,9.0,UG_P_L,13.0
103799,26621.0,HOH 1360,Innsjø,2019-10-01,"Aluminium, ikke labil",Authorised,<5,5.0,UG_P_L,10.0
103799,26621.0,HOH 1360,Innsjø,2019-10-01,Total nitrogen,Authorised,10,47.0,UG_P_L,47.0
103806,26590.0,Vierdalsvatnet (Skålnesv.),Innsjø,2019-10-14,Bly,Authorised,"0,01",0.12,UG_P_L,0.48000000000000004
103806,26590.0,Vierdalsvatnet (Skålnesv.),Innsjø,2019-10-14,Aluminium,Authorised,1,30.0,UG_P_L,8.0
103806,26590.0,Vierdalsvatnet (Skålnesv.),Innsjø,2019-10-14,Arsen,Authorised,"0,02",0.035,UG_P_L,-0.1
103806,26590.0,Vierdalsvatnet (Skålnesv.),Innsjø,2019-10-14,Kobber,Authorised,"0,05",0.18,UG_P_L,-0.2
103806,26590.0,Vierdalsvatnet (Skålnesv.),Innsjø,2019-10-14,Krom,Authorised,"0,05",0.05,UG_P_L,-0.1
103806,26590.0,Vierdalsvatnet (Skålnesv.),Innsjø,2019-10-14,Nikkel,Authorised,"0,05",0.11,UG_P_L,-0.1
103806,26590.0,Vierdalsvatnet (Skålnesv.),Innsjø,2019-10-14,Sink,Authorised,"0,2",0.69,UG_P_L,1.4
103807,26591.0,HOH 914,Innsjø,2019-10-03,Bly,Authorised,"0,01",0.11,UG_P_L,2.48
103807,26591.0,HOH 914,Innsjø,2019-10-03,Aluminium,Authorised,1,16.0,UG_P_L,28.0
103807,26591.0,HOH 914,Innsjø,2019-10-03,Arsen,Authorised,"0,02",0.062,UG_P_L,-0.1
103807,26591.0,HOH 914,Innsjø,2019-10-03,Kobber,Authorised,"0,05",0.06,UG_P_L,-0.2
103807,26591.0,HOH 914,Innsjø,2019-10-03,Krom,Authorised,"0,05",0.05,UG_P_L,-0.1
103807,26591.0,HOH 914,Innsjø,2019-10-03,Nikkel,Authorised,"0,05",0.05,UG_P_L,-0.1
103807,26591.0,HOH 914,Innsjø,2019-10-03,Sink,Authorised,"0,2",1.2,UG_P_L,1.6
103808,26590.0,Vierdalsvatnet (Skålnesv.),Innsjø,2019-10-14,Konduktivitet,Authorised,"<0,1",1.33,MS_P_M,1.33
103808,26590.0,Vierdalsvatnet (Skålnesv.),Innsjø,2019-10-14,Fluorid,Authorised,<2,36.0,UG_P_L,40.0
103808,26590.0,Vierdalsvatnet (Skålnesv.),Innsjø,2019-10-14,Klorid,Authorised,"<0,005",1.86,MG_P_L,2.2
103808,26590.0,Vierdalsvatnet (Skålnesv.),Innsjø,2019-10-14,Sulfat,Authorised,"<0,005",0.6,MG_P_L,1.1
103808,26590.0,Vierdalsvatnet (Skålnesv.),Innsjø,2019-10-14,Natrium,Authorised,"<0,002",1.11,MG_P_L,1.14
103808,26590.0,Vierdalsvatnet (Skålnesv.),Innsjø,2019-10-14,Magnesium,Authorised,"<0,002",0.18,MG_P_L,0.17
103808,26590.0,Vierdalsvatnet (Skålnesv.),Innsjø,2019-10-14,Kalium,Authorised,"<0,003",0.063,MG_P_L,0.1
103808,26590.0,Vierdalsvatnet (Skålnesv.),Innsjø,2019-10-14,Kalsium,Authorised,"<0,002",1.19,MG_P_L,0.75
103808,26590.0,Vierdalsvatnet (Skålnesv.),Innsjø,2019-10-14,Total nitrogen,Canceled,10,25.0,UG_P_L,102.0
103808,26590.0,Vierdalsvatnet (Skålnesv.),Innsjø,2019-10-14,pH,Authorised,"<3,50",6.42,PH,5.98
103808,26590.0,Vierdalsvatnet (Skålnesv.),Innsjø,2019-10-14,Nitritt + nitrat,Authorised,<1,14.0,UG_N_L,68.0
103808,26590.0,Vierdalsvatnet (Skålnesv.),Innsjø,2019-10-14,"Aluminium, reaktivt",Authorised,<5,17.0,UG_P_L,25.0
103808,26590.0,Vierdalsvatnet (Skålnesv.),Innsjø,2019-10-14,"Aluminium, ikke labil",Authorised,<5,9.0,UG_P_L,17.0
103808,26590.0,Vierdalsvatnet (Skålnesv.),Innsjø,2019-10-14,Total fosfor,Authorised,<1,1.0,UG_P_P_L,1.0
103808,26590.0,Vierdalsvatnet (Skålnesv.),Innsjø,2019-10-14,Total organisk karbon (TOC),Authorised,"<0,10",0.78,MG_C_L,0.59
103808,26590.0,Vierdalsvatnet (Skålnesv.),Innsjø,2019-10-14,Alkalitet,Authorised,"<0,030",0.07,MMOLE_P_L,0.045
103808,26590.0,Vierdalsvatnet (Skålnesv.),Innsjø,2019-10-14,Total nitrogen,Authorised,10,54.0,UG_P_L,102.0
103809,26591.0,HOH 914,Innsjø,2019-10-03,Konduktivitet,Authorised,"<0,1",0.88,MS_P_M,1.21
103809,26591.0,HOH 914,Innsjø,2019-10-03,Fluorid,Authorised,<2,5.0,UG_P_L,40.0
103809,26591.0,HOH 914,Innsjø,2019-10-03,Klorid,Authorised,"<0,005",1.59,MG_P_L,1.5
103809,26591.0,HOH 914,Innsjø,2019-10-03,Sulfat,Authorised,"<0,005",0.29,MG_P_L,0.8
103809,26591.0,HOH 914,Innsjø,2019-10-03,Natrium,Authorised,"<0,002",0.97,MG_P_L,0.82
103809,26591.0,HOH 914,Innsjø,2019-10-03,Magnesium,Authorised,"<0,002",0.11,MG_P_L,0.13
103809,26591.0,HOH 914,Innsjø,2019-10-03,Kalium,Authorised,"<0,003",0.044,MG_P_L,0.06
103809,26591.0,HOH 914,Innsjø,2019-10-03,Kalsium,Authorised,"<0,002",0.35,MG_P_L,0.19
103809,26591.0,HOH 914,Innsjø,2019-10-03,Total nitrogen,Canceled,10,29.0,UG_P_L,143.0
103809,26591.0,HOH 914,Innsjø,2019-10-03,pH,Authorised,"<3,50",5.71,PH,5.03
103809,26591.0,HOH 914,Innsjø,2019-10-03,Nitritt + nitrat,Authorised,<1,1.0,UG_N_L,119.0
103809,26591.0,HOH 914,Innsjø,2019-10-03,"Aluminium, reaktivt",Authorised,<5,9.0,UG_P_L,38.0
103809,26591.0,HOH 914,Innsjø,2019-10-03,"Aluminium, ikke labil",Authorised,<5,5.0,UG_P_L,10.0
103809,26591.0,HOH 914,Innsjø,2019-10-03,Total fosfor,Authorised,<1,2.0,UG_P_P_L,1.0
103809,26591.0,HOH 914,Innsjø,2019-10-03,Total organisk karbon (TOC),Authorised,"<0,10",0.54,MG_C_L,0.36
103809,26591.0,HOH 914,Innsjø,2019-10-03,Alkalitet,Authorised,"<0,030",0.045,MMOLE_P_L,0.026
103809,26591.0,HOH 914,Innsjø,2019-10-03,Total nitrogen,Authorised,10,53.0,UG_P_L,143.0
103811,26639.0,Kvernavatnet,Innsjø,2019-10-17,Bly,Authorised,"0,01",0.064,UG_P_L,0.13999999999999999
103811,26639.0,Kvernavatnet,Innsjø,2019-10-17,Aluminium,Authorised,1,50.0,UG_P_L,3.0
103811,26639.0,Kvernavatnet,Innsjø,2019-10-17,Arsen,Authorised,"0,02",0.14,UG_P_L,0.166
103811,26639.0,Kvernavatnet,Innsjø,2019-10-17,Kobber,Authorised,"0,05",0.22,UG_P_L,-0.2
103811,26639.0,Kvernavatnet,Innsjø,2019-10-17,Krom,Authorised,"0,05",0.098,UG_P_L,-0.1
103811,26639.0,Kvernavatnet,Innsjø,2019-10-17,Nikkel,Authorised,"0,05",0.19,UG_P_L,-0.1
103811,26639.0,Kvernavatnet,Innsjø,2019-10-17,Sink,Authorised,"0,2",3.4,UG_P_L,3.6
103814,26636.0,Svinasteinstjørna,Innsjø,2019-10-17,Bly,Authorised,"0,01",0.026,UG_P_L,0.16
103814,26636.0,Svinasteinstjørna,Innsjø,2019-10-17,Aluminium,Authorised,1,31.0,UG_P_L,3.0
103814,26636.0,Svinasteinstjørna,Innsjø,2019-10-17,Kobber,Authorised,"0,05",0.87,UG_P_L,0.7
103814,26636.0,Svinasteinstjørna,Innsjø,2019-10-17,Krom,Authorised,"0,05",0.15,UG_P_L,-0.1
103814,26636.0,Svinasteinstjørna,Innsjø,2019-10-17,Nikkel,Authorised,"0,05",0.5,UG_P_L,0.7
103814,26636.0,Svinasteinstjørna,Innsjø,2019-10-17,Sink,Authorised,"0,2",0.33,UG_P_L,0.4
103815,26637.0,Skjelbreidvatnet,Innsjø,2019-10-17,Bly,Authorised,"0,01",0.19,UG_P_L,0.44
103815,26637.0,Skjelbreidvatnet,Innsjø,2019-10-17,Aluminium,Authorised,1,73.0,UG_P_L,0.0
103815,26637.0,Skjelbreidvatnet,Innsjø,2019-10-17,Kobber,Authorised,"0,05",0.38,UG_P_L,0.6
103815,26637.0,Skjelbreidvatnet,Innsjø,2019-10-17,Krom,Authorised,"0,05",0.12,UG_P_L,0.7
103815,26637.0,Skjelbreidvatnet,Innsjø,2019-10-17,Nikkel,Authorised,"0,05",0.28,UG_P_L,0.6
103815,26637.0,Skjelbreidvatnet,Innsjø,2019-10-17,Sink,Authorised,"0,2",1.9,UG_P_L,2.8
103817,26628.0,Granvinsvatnet,Innsjø,2019-10-17,Bly,Authorised,"0,01",0.028,UG_P_L,0.11
103817,26628.0,Granvinsvatnet,Innsjø,2019-10-17,Aluminium,Authorised,1,70.0,UG_P_L,6.0
