station_id,station_name,lat,lon,year,Alkalitet,Aluminium,"Aluminium,ikkelabil","Aluminium,reaktivt",Ammonium,Arsen,Bly,Ca/Mg,Fluorid,Kalium,Kalsium,Klorid,Kobber,Konduktivitet,Krom,Magnesium,Natrium,Nikkel,Nitritt+nitrat,Sink,Sulfat,Totalfosfor,Totalnitrogen,Totalorganiskkarbon(TOC),pH,utm_north,utm_east,utm_zone
26127.0,Einevollsvatnet,61.480934,5.58238897,2019,0.055,,32.0,37.0,,,,1.5471698113207546,16.0,0.32,0.82,5.93,,2.76,,0.53,3.08,,10.0,,0.76,4.0,69.0,2.7,6.38,6852611.991531443,-404.97967234574025,33
26128.0,St. Hestevatn,62.58961009,6.40579258,1995,0.039,,28.0,33.0,,,,0.7678571428571428,40.0,0.27,0.43,7.7,,3.32,,0.56,4.65,,28.0,,1.6,1.0,83.0,1.9,5.89,6969269.995735893,59539.00858865504,33
26128.0,St. Hestevatn,62.58961009,6.40579258,2019,0.051,,28.0,35.0,,,,0.9629629629629628,11.0,0.21,0.52,6.86,,3.07,,0.54,4.04,,18.0,,0.96,2.0,59.0,2.4,5.82,6969269.995735893,59539.00858865504,33
26129.0,Ulvådalsvatnet,62.2566481,7.85559103,1995,0.05,0.0,10.0,10.0,,,0.05,10.5,40.0,0.13,0.63,0.4,0.3,0.72,0.1,0.06,0.42,0.1,4.0,,1.4,3.0,35.0,0.3,6.16,6923253.99847278,129493.0018410717,33
26129.0,Ulvådalsvatnet,62.2566481,7.85559103,2019,0.067,27.0,5.0,5.0,,,0.01,14.891304347826088,13.0,0.15,1.37,0.33,0.085,1.14,0.06,0.092,0.55,0.052000000000000005,20.0,,2.03,1.0,35.0,0.56,6.34,6923253.99847278,129493.0018410717,33
26130.0,Røndalskarvatn,62.60732864,8.07511495,1995,0.046,,10.0,10.0,,,,4.5555555555555545,40.0,0.11,0.41,0.8,,0.71,,0.09,0.78,,21.0,,0.8,1.0,42.0,0.26,6.34,6960918.999465833,145034.0014901475,33
26130.0,Røndalskarvatn,62.60732864,8.07511495,2019,0.061,,5.0,5.0,,,,5.545454545454545,10.0,0.08800000000000001,0.61,0.75,,0.79,,0.11,0.72,,4.0,,0.63,1.0,10.0,0.33,6.31,6960918.999465833,145034.0014901475,33
26131.0,HOH 1078,62.74564621,9.00189917,1995,0.055999999999999994,6.0,14.0,20.0,,,0.28,3.4444444444444446,40.0,0.11,0.31,0.6,1.2,0.64,0.1,0.09,0.68,0.3,4.0,4.5,0.5,2.0,42.0,0.7,6.36,6971513.99912141,193866.00038918015,33
26131.0,HOH 1078,62.74564621,9.00189917,2019,0.045,8.9,5.0,5.0,,,0.01,4.130434782608695,7.0,0.063,0.38,0.89,0.05,0.64,0.05,0.092,0.72,0.05,1.0,0.2,0.28,1.0,10.0,0.28,6.18,6971513.99912141,193866.00038918015,33
26133.0,Austvatnet,63.40388529,9.75614662,1995,0.053,,68.0,66.0,,,,1.4499999999999995,40.0,0.2,0.58,4.0,,2.38,,0.4,2.86,,12.0,,0.9,2.0,155.0,4.9,5.89,7041309.999888719,238281.00030294733,33
26133.0,Austvatnet,63.40388529,9.75614662,2019,0.06,,65.0,73.0,,,,1.7608695652173914,8.0,0.13,0.81,4.38,,2.34,,0.46,2.96,,10.0,,0.64,4.0,120.0,6.6,5.79,7041309.999888719,238281.00030294733,33
26134.0,Skebrosjøane,62.40194723,12.16572692,1995,0.055,,45.0,44.0,,,,3.928571428571429,40.0,0.14,0.55,0.5,,0.83,,0.14,0.7,,1.0,,1.0,5.0,185.0,4.4,6.08,6922170.00047772,353542.0000663133,33
26134.0,Skebrosjøane,62.40194723,12.16572692,2019,0.07,,51.0,57.0,,,,4.88235294117647,9.0,0.11,0.83,0.42,,0.92,,0.17,0.85,,3.0,,0.26,14.0,150.0,7.0,6.08,6922170.00047772,353542.0000663133,33
26135.0,Hyttvatnet,63.74842314,10.52540605,1995,0.04,18.0,35.0,53.0,,,0.3,0.9545454545454544,50.0,0.07,0.21,2.8,0.5,1.46,0.1,0.22,1.82,0.1,2.0,1.0,0.7,6.0,170.0,3.4,5.76,7076714.999858674,279308.99996709777,33
26135.0,Hyttvatnet,63.74842314,10.52540605,2019,0.044000000000000004,110.0,54.0,72.0,,,0.27,1.0810810810810811,52.0,0.08199999999999999,0.4,4.35,0.12,2.25,0.063,0.37,2.77,0.067,16.0,0.51,0.58,6.0,170.0,4.4,5.4,7076714.999858674,279308.99996709777,33
26136.0,Snaufjellvatnet,64.18274674,13.146364,1995,,,13.0,23.0,,,,2.5,50.0,0.06,0.3,1.3,,,,0.12,0.84,,,,0.6,2.0,,,,7118689.999536405,409936.99986700795,33
26136.0,Snaufjellvatnet,64.18274674,13.146364,2019,,,10.0,15.0,,,,3.9444444444444438,44.0,0.042,0.71,1.48,,,,0.18,1.11,,,,0.26,2.0,,,,7118689.999536405,409936.99986700795,33
26137.0,Midtre Blåfjellvatnet,64.11006727,13.52191258,1995,0.05,4.0,11.0,15.0,,,0.06999999999999999,4.125,80.0,0.07,0.33,0.7,0.2,0.68,,0.08,0.63,,4.0,0.5,0.6,2.0,53.0,0.79,6.29,7110114.999773058,427992.9999699056,33
26137.0,Midtre Blåfjellvatnet,64.11006727,13.52191258,2019,0.06,35.0,9.0,15.0,,,0.022000000000000002,5.0769230769230775,61.0,0.062,0.66,0.78,0.11,0.75,,0.13,0.75,,1.0,0.35,0.3,2.0,44.0,1.1,6.25,7110114.999773058,427992.9999699056,33
26138.0,Grønlivatnet,64.8681688,11.98004706,1995,0.046,,54.0,57.0,,,,1.342857142857143,40.0,0.14,0.47,4.8,,2.3,,0.35,3.09,,18.0,,1.3,5.0,135.0,3.1,6.03,7197176.9999045795,356929.99997480004,33
26138.0,Grønlivatnet,64.8681688,11.98004706,2019,0.054000000000000006,,46.0,54.0,,,,1.2727272727272725,5.0,0.15,0.7,7.2,,3.19,,0.55,4.18,,8.0,,0.88,2.0,96.0,3.7,5.79,7197176.9999045795,356929.99997480004,33
26139.0,Trollvatnet,68.36113296,15.60629112,1995,0.06,14.0,15.0,29.0,,,0.14,1.8636363636363635,40.0,0.36,0.41,2.9,1.0,1.77,0.2,0.22,2.33,0.2,6.0,2.0,1.6,5.0,245.0,1.4,6.42,7583251.000538562,524949.9999468566,33
26139.0,Trollvatnet,68.36113296,15.60629112,2019,0.07,50.0,16.0,18.0,,,0.037000000000000005,1.2,7.0,0.36,0.9,8.31,0.05,3.93,0.052000000000000005,0.75,5.12,0.08,19.0,0.98,1.38,1.0,71.0,1.5,6.4,7583251.000538562,524949.9999468566,33
26140.0,Daudmannsvatn,69.32858333,17.38890005,1995,0.052000000000000005,9.0,11.0,20.0,,,0.06000000000000001,1.4347826086956519,40.0,0.2,0.33,2.9,1.0,1.59,,0.23,2.02,0.2,1.0,0.9,1.3,3.0,39.0,0.75,6.29,7692837.000381243,594093.9998257573,33
26140.0,Daudmannsvatn,69.32858333,17.38890005,2019,0.066,24.0,9.0,12.0,,,0.01,1.866666666666667,7.0,0.23,0.56,3.69,0.65,1.93,,0.3,2.58,0.11,1.0,0.2,1.19,1.0,25.0,0.6,6.11,7692837.000381243,594093.9998257573,33
26141.0,HOH 510,68.86979017,23.70243355,1995,0.033,35.0,27.0,62.0,,,0.09000000000000001,1.3,40.0,0.02,0.13,0.2,,0.55,0.3,0.1,0.24,0.2,1.0,0.3,0.7,5.0,190.0,3.3,5.4,7664632.996514399,849106.9911439492,33
26141.0,HOH 510,68.86979017,23.70243355,2019,0.047,67.0,18.0,40.0,,,0.06,2.4166666666666665,6.0,0.040999999999999995,0.29,0.23,,0.38,0.23,0.12,0.32,0.11,1.0,3.7,0.17,9.0,170.0,3.9,5.6,7664632.996514399,849106.9911439492,33
26142.0,HOH 407,68.87495385,24.40091786,1995,0.036000000000000004,23.0,10.0,33.0,,,0.06000000000000001,2.5,40.0,0.08,0.15,0.4,,0.53,0.1,0.06,0.25,,1.0,1.4,0.8,5.0,146.0,1.7,5.76,7669339.994425807,876858.9817445532,33
26142.0,HOH 407,68.87495385,24.40091786,2019,0.049,19.0,5.0,5.0,,,0.027000000000000003,4.819277108433735,4.0,0.1,0.4,0.26,,0.35,0.18,0.083,0.31,,1.0,0.38,0.28,4.0,91.0,1.6,5.75,7669339.994425807,876858.9817445532,33
26143.0,HOH 414,69.04404951,23.45425412,1995,0.037000000000000005,14.0,19.0,33.0,,,,1.5714285714285714,40.0,0.11,0.22,0.5,0.2,0.62,0.2,0.14,0.4,0.2,1.0,0.5,0.8,6.0,205.0,3.6,5.65,7682512.997980582,836531.9929827712,33
26143.0,HOH 414,69.04404951,23.45425412,2019,0.057,43.0,9.0,15.0,,,,2.6111111111111107,7.0,0.09300000000000001,0.47,0.29,0.23,0.55,0.24,0.18,0.57,0.2,1.0,0.57,0.21,6.0,150.0,4.2,5.99,7682512.997980582,836531.9929827712,33
26144.0,Guolehisjavri,68.916,22.275,1995,0.065,0.0,10.0,10.0,,,0.08,1.6538461538461535,40.0,0.21,0.43,0.5,,0.81,0.1,0.26,0.59,0.4,1.0,0.5,0.6,6.0,255.0,4.0,6.5,7662291.571937206,791485.6325306124,33
26144.0,Guolehisjavri,68.916,22.275,2019,0.087,11.0,5.0,5.0,,,0.011000000000000001,1.5483870967741935,15.0,0.22,0.48,0.3,,0.82,0.086,0.31,0.67,0.079,1.0,0.2,0.11,6.0,210.0,3.8,6.5,7662291.571937206,791485.6325306124,33
26145.0,HOH 515,70.16992658,25.39495951,1995,0.042,0.0,10.0,10.0,,,0.05,0.9615384615384616,40.0,0.11,0.25,2.1,,1.17,,0.26,1.25,0.1,1.0,0.6,1.2,1.0,38.0,0.46,6.18,7818377.989044445,891890.9551455737,33
26145.0,HOH 515,70.16992658,25.39495951,2019,0.046,17.0,5.0,5.0,,,0.01,1.0333333333333334,3.0,0.11,0.31,1.65,,1.11,,0.3,1.31,0.11,1.0,0.28,0.76,1.0,15.0,0.54,6.05,7818377.989044445,891890.9551455737,33
26146.0,HOH 292,70.73211993,27.41810546,1995,0.034,0.0,10.0,10.0,,,,0.6551724137931035,40.0,0.08,0.19,4.1,,1.88,,0.29,2.23,,1.0,,1.3,4.0,69.0,0.69,5.57,7894241.950167288,954539.7732321937,33
26146.0,HOH 292,70.73211993,27.41810546,2019,0.154,14.0,5.0,5.0,,,,6.295454545454546,5.0,0.44,2.77,3.92,,3.53,,0.44,3.12,,2.0,,0.89,2.0,65.0,1.3,7.04,7894241.950167288,954539.7732321937,33
26147.0,HOH 561,70.16143402,26.7248431,1995,0.03,0.0,15.0,15.0,,,0.16,0.8,40.0,0.08,0.12,2.2,0.3,1.04,,0.15,1.17,0.3,1.0,1.7,0.9,2.0,50.0,0.6,5.35,7826570.969228295,941696.8643400589,33
26147.0,HOH 561,70.16143402,26.7248431,2019,0.035,19.0,5.0,5.0,,,0.032,2.333333333333333,2.0,0.044000000000000004,0.42,1.96,0.2,0.97,,0.18,1.08,0.26,5.0,1.1,0.55,1.0,33.0,0.74,5.52,7826570.969228295,941696.8643400589,33
26149.0,HOH 450,70.53692968,28.77009349,1995,0.028999999999999998,0.0,10.0,10.0,,,0.15,0.4,40.0,0.11,0.12,3.7,,1.97,,0.3,2.16,,93.0,,1.4,1.0,117.0,0.32,5.24,7883674.871053153,1008228.4067963979,33
26149.0,HOH 450,70.53692968,28.77009349,2019,0.034,11.0,5.0,5.0,,,0.09,1.2,2.0,0.085,0.36,3.44,,1.56,,0.3,1.87,,31.0,,0.88,1.0,50.0,0.28,5.46,7883674.871053153,1008228.4067963979,33
26150.0,Brårvatn,59.2974701,7.71456734,1995,0.032,,11.0,77.0,,,,3.428571428571428,40.0,0.09,0.48,1.1,,1.11,,0.14,0.63,,140.0,,1.7,1.0,175.0,0.55,5.79,6595876.998740375,85588.00221642345,33
26150.0,Brårvatn,59.2974701,7.71456734,2019,0.049,,20.0,26.0,,,,5.319148936170213,50.0,0.036000000000000004,0.5,0.62,,0.65,,0.094,0.002,,60.0,,0.47,1.0,100.0,1.2,5.83,6595876.998740375,85588.00221642345,33
26151.0,Tufsingen,62.60677237,11.89417982,1995,0.068,,14.0,15.0,,,,2.76,40.0,0.23,0.69,0.7,,1.05,,0.25,0.75,,31.0,,1.3,1.0,104.0,1.5,6.48,6945615.0002319245,340615.00005586806,33
26151.0,Tufsingen,62.60677237,11.89417982,2019,0.08199999999999999,,7.0,9.0,,,,3.16,22.0,0.23,0.79,0.64,,1.07,,0.25,0.94,,20.0,,0.6,2.0,62.0,1.7,6.61,6945615.0002319245,340615.00005586806,33
26152.0,Steinavatn,59.85635166,6.57198057,1995,0.027999999999999997,23.0,10.0,33.0,,,4.09,1.125,40.0,0.09,0.18,1.9,1.5,1.3,0.5,0.16,1.08,0.2,106.0,2.1,0.9,1.0,143.0,0.2,5.11,6665469.995659597,28716.007085145626,33
26152.0,Steinavatn,59.85635166,6.57198057,2019,0.059000000000000004,22.0,5.0,6.0,,,0.053,2.272727272727273,3.0,0.064,0.25,0.93,0.11,0.68,0.05,0.11,0.73,0.13,25.0,0.62,0.35,2.0,58.0,0.5,5.55,6665469.995659597,28716.007085145626,33
26153.0,Kleivsetvannet,58.11955919,7.66489942,1995,0.028999999999999998,,109.0,229.0,,,,2.180327868852459,40.0,0.39,1.33,7.3,,4.34,,0.61,4.02,,230.0,,4.6,4.0,430.0,4.7,5.0,6465530.998261652,68398.00214240688,33
26153.0,Kleivsetvannet,58.11955919,7.66489942,2019,0.055999999999999994,,140.0,170.0,,,,1.975,24.0,0.26,0.79,4.62,,2.85,,0.4,3.45,,122.0,,1.43,6.0,310.0,8.4,5.49,6465530.998261652,68398.00214240688,33
26154.0,Kjemåvatn,66.75053824,15.40786828,1995,0.047,2.0,11.0,13.0,,,,2.666666666666667,40.0,0.09,0.32,1.6,,0.87,,0.12,1.03,,4.0,0.6,0.7,2.0,35.0,0.49,6.03,7403629.999974149,517965.9998459642,33
26154.0,Kjemåvatn,66.75053824,15.40786828,2019,0.055,21.0,8.0,9.0,,,,3.714285714285714,41.0,0.098,0.52,1.98,,1.1,,0.14,1.38,,1.0,0.43,0.44,1.0,21.0,0.58,6.06,7403629.999974149,517965.9998459642,33
26155.0,Holmsjøen,61.15741109,11.62184838,1995,,,40.0,43.0,,,,,,,,,,,,,,,,,,8.0,,,,6785016.000210422,318251.0001930284,33
26155.0,Holmsjøen,61.15741109,11.62184838,2019,,,34.0,42.0,,,,,,,,,,,,,,,,,,6.0,,,,6785016.000210422,318251.0001930284,33
26156.0,Bjørfarvatnet,64.28012302,10.97320543,1995,0.038,,41.0,49.0,,,,0.7358490566037735,40.0,0.18,0.39,7.7,,3.36,,0.53,4.37,,34.0,,1.6,2.0,126.0,2.7,5.6,7134402.999905498,305115.0001842595,33
26156.0,Bjørfarvatnet,64.28012302,10.97320543,2019,0.046,,33.0,41.0,,,,0.9166666666666669,8.0,0.15,0.55,7.78,,3.52,,0.6,4.75,,14.0,,1.07,2.0,90.0,3.3,5.49,7134402.999905498,305115.0001842595,33
26157.0,Steinsvatnet,59.098,11.662,1995,0.03,,92.0,168.0,,,,1.9814814814814812,40.0,0.27,1.07,5.0,,3.39,,0.54,3.21,,73.0,,4.6,5.0,370.0,6.6,5.04,6555744.9649636205,308820.52386102884,33
26157.0,Steinsvatnet,59.098,11.662,2019,0.033,,160.0,230.0,,,,1.6938775510204083,2.0,0.24,0.83,6.62,,3.95,,0.49,4.11,,33.0,,1.83,5.0,290.0,13.3,4.89,6555744.9649636205,308820.52386102884,33
26158.0,Femsjøen,59.134,11.461,1995,0.134,,49.0,50.0,7.0,,,2.8561643835616435,80.0,0.99,4.17,6.3,,5.65,,1.46,3.75,,835.0,,6.6,7.0,890.0,6.4,6.76,6560343.204965705,297527.82389071956,33
26158.0,Femsjøen,59.134,11.461,2019,0.154,,45.0,58.0,2.0,,,3.265625,59.0,0.99,4.18,7.79,,6.07,,1.28,4.5,,740.0,,3.3,10.0,900.0,9.2,6.66,6560343.204965705,297527.82389071956,33
26159.0,Isesjøen,59.277,11.224,1995,0.115,,22.0,29.0,35.0,,,2.3353658536585367,100.0,1.16,3.83,10.5,,7.18,,1.64,6.5,,300.0,,8.9,12.0,530.0,6.1,6.73,6576993.858538515,284879.5136890952,33
26159.0,Isesjøen,59.277,11.224,2019,0.124,,62.0,72.0,2.0,,,2.593984962406015,65.0,1.23,3.45,10.4,,6.77,,1.33,6.5,,350.0,,5.08,21.0,600.0,11.2,6.56,6576993.858538515,284879.5136890952,33
26160.0,Tunevatnet,59.312,11.099,1995,0.285,,10.0,10.0,162.0,,,2.25514403292181,170.0,1.77,5.48,14.6,,10.1,,2.43,9.7,,80.0,,9.2,23.0,605.0,4.7,7.19,6581297.422914481,277991.64651107945,33
26160.0,Tunevatnet,59.312,11.099,2019,0.32299999999999995,,6.0,13.0,5.0,,,2.634408602150537,130.0,1.49,4.9,17.7,,10.6,,1.86,10.8,,35.0,,4.33,28.0,300.0,5.8,7.3,6581297.422914481,277991.64651107945,33
26161.0,Lilledalstjernet,59.245,11.69,1995,0.446,,17.0,20.0,126.0,,,2.167259786476868,100.0,2.18,6.09,9.6,,8.2,,2.81,5.5,,55.0,,2.4,24.0,625.0,9.3,7.23,6572021.082513735,311235.6275922613,33
26161.0,Lilledalstjernet,59.245,11.69,2019,0.434,,13.0,28.0,16.0,,,2.503787878787879,94.0,1.61,6.61,9.38,,8.32,,2.64,5.78,,41.0,,1.88,25.0,480.0,10.3,7.01,6572021.082513735,311235.6275922613,33
26162.0,Ekertjernet,59.307,11.748,1995,0.135,,57.0,55.0,,,,3.902439024390244,50.0,0.55,4.8,5.8,,5.74,,1.23,4.16,,56.0,,9.0,6.0,430.0,10.6,6.68,6578756.929398877,314878.53059502004,33
26162.0,Ekertjernet,59.307,11.748,2019,0.135,,66.0,74.0,,,,3.9649122807017534,38.0,0.49,4.52,7.62,,5.65,,1.14,4.69,,32.0,,4.91,9.0,310.0,15.3,5.945,6578756.929398877,314878.53059502004,33
26163.0,Hølevatnet,59.61034283,11.65820396,1995,0.102,,27.0,29.0,,,,2.9891304347826084,70.0,0.56,2.75,11.2,,5.94,,0.92,6.74,,29.0,,4.6,4.0,310.0,5.1,6.53,6612762.000337505,311466.99992506317,33
26163.0,Hølevatnet,59.61034283,11.65820396,2019,0.115,,36.0,48.0,,,,3.4794520547945207,53.0,0.44,2.54,13.3,,6.54,,0.73,8.3,,19.0,,2.09,5.0,280.0,9.0,6.31,6612762.000337505,311466.99992506317,33
26164.0,Nordre Torgrimsbutjern,59.354,11.766,1995,0.102,,161.0,165.0,,,,3.026548672566372,50.0,0.75,3.42,4.5,,4.51,,1.13,3.34,,86.0,,6.5,8.0,505.0,14.5,6.31,6583936.77352098,316156.8331480728,33
26164.0,Nordre Torgrimsbutjern,59.354,11.766,2019,0.08199999999999999,,240.0,280.0,,,,2.9239130434782608,38.0,0.54,2.69,5.93,,4.59,,0.92,4.12,,26.0,,3.1,13.0,360.0,25.0,5.53,6583936.77352098,316156.8331480728,33
26165.0,Rødenessjøen,59.488,11.646,1995,,,55.0,56.0,,,,,,,,,,,,,,,,,,11.0,,,,6599183.981393786,310091.13914848113,33
26165.0,Rødenessjøen,59.488,11.646,2019,,,51.0,65.0,,,,,,,,,,,,,,,,,,20.0,,,,6599183.981393786,310091.13914848113,33
26166.0,Stomperudtjernet,59.323,11.405,1995,0.7020000000000001,,111.0,116.0,229.0,,,2.6794258373205744,200.0,5.49,22.4,23.2,,24.0,,8.36,10.1,,4250.0,,26.0,164.0,5420.0,14.0,7.66,6581540.777330883,295460.9864017953,33
26166.0,Stomperudtjernet,59.323,11.405,2019,0.529,,220.0,250.0,7.0,,,3.375,190.0,4.59,13.5,11.6,,14.2,,4.0,5.69,,2150.0,,9.94,200.0,3200.0,20.6,7.04,6581540.777330883,295460.9864017953,33
26168.0,Sæbyvatnet,59.428,10.982,1995,0.127,,104.0,112.0,42.0,,,2.4742857142857138,110.0,1.28,4.33,8.2,,6.73,,1.75,5.01,,990.0,,7.6,21.0,1140.0,8.4,6.83,6594595.570161039,272118.09710410994,33
26168.0,Sæbyvatnet,59.428,10.982,2019,0.134,,220.0,250.0,2.0,,,2.6639344262295084,77.0,1.21,3.25,6.25,,5.37,,1.22,4.59,,485.0,,3.65,52.0,780.0,18.2,6.35,6594595.570161039,272118.09710410994,33
26169.0,Gjersjøen,59.78446277,10.78068684,1995,0.66,,10.0,10.0,,,,5.60117302052786,180.0,2.17,19.1,16.6,,17.7,,3.41,9.97,,1360.0,,20.8,7.0,1680.0,5.8,7.64,6634946.280371767,263233.0431332205,33
26169.0,Gjersjøen,59.78446277,10.78068684,2019,0.768,,14.0,29.0,,,,7.711267605633802,140.0,2.74,21.9,32.4,,25.2,,2.84,19.8,,1500.0,,21.1,14.0,1800.0,7.6,7.51,6634946.280371767,263233.0431332205,33
26170.0,Bondivatnet,59.82,10.434,1995,,,11.0,19.0,,,,,,,,,,,,,,,,,,21.0,,,,6640187.733291109,244071.03363915114,33
26170.0,Bondivatnet,59.82,10.434,2019,,,6.0,29.0,,,,,,,,,,,,,,,,,,15.0,,,,6640187.733291109,244071.03363915114,33
26171.0,Lombergtjern,59.738,11.618,1995,0.077,,151.0,160.0,,,,2.8139534883720936,60.0,0.56,2.42,2.8,,3.3,,0.86,2.21,,60.0,,5.2,5.0,425.0,11.1,6.32,6627080.90337973,309924.6479620275,33
26171.0,Lombergtjern,59.738,11.618,2019,0.08900000000000001,,190.0,220.0,,,,2.949367088607595,51.0,0.61,2.33,3.4,,3.19,,0.79,2.49,,43.0,,2.02,8.0,320.0,20.1,5.7,6627080.90337973,309924.6479620275,33
26172.0,Lembruvatna,59.841,11.838,1995,,,,,,,,,,,,,,,,,,,,,,6.0,,,,6637932.55564596,322829.8970225421,33
26172.0,Lembruvatna,59.841,11.838,2019,,,,,,,,,,,,,,,,,,,,,,9.0,,,,6637932.55564596,322829.8970225421,33
26173.0,Floen,59.99087117,11.53298578,1995,0.124,,84.0,86.0,16.0,,,5.470588235294118,40.0,0.32,3.72,2.1,,3.24,,0.68,1.52,,109.0,,4.6,6.0,355.0,8.5,6.81,6655463.228801193,306623.70546624094,33
26173.0,Floen,59.99087117,11.53298578,2019,0.129,,81.0,88.0,6.0,,,6.287878787878787,37.0,0.34,4.15,2.07,,3.1,,0.66,1.71,,103.0,,2.44,5.0,320.0,13.3,6.53,6655463.228801193,306623.70546624094,33
26174.0,Heia,59.929,11.222,1995,0.11800000000000001,,30.0,27.0,26.0,,,4.169014084507042,40.0,0.36,2.96,4.4,,3.71,,0.71,3.03,,17.0,,4.2,13.0,365.0,6.9,6.79,6649530.561418437,288896.75777371845,33
26174.0,Heia,59.929,11.222,2019,0.124,,130.0,150.0,20.0,,,5.222222222222221,35.0,0.49,3.29,3.72,,3.54,,0.63,2.92,,62.0,,1.93,18.0,330.0,15.1,6.43,6649530.561418437,288896.75777371845,33
26175.0,Tretjernet,59.988,11.133,1995,0.478,,10.0,10.0,86.0,,,9.989795918367346,40.0,0.73,9.79,2.3,,6.42,,0.98,1.68,,21.0,,4.7,6.0,395.0,5.9,7.59,6656381.078258681,284311.46829039836,33
26175.0,Tretjernet,59.988,11.133,2019,0.35600000000000004,,13.0,29.0,90.0,,,11.527027027027025,29.0,0.74,8.53,1.94,,5.32,,0.74,1.65,,50.0,,2.33,7.0,360.0,8.8,7.24,6656381.078258681,284311.46829039836,33
26176.0,Sesvolltjernet,60.251,11.165,1995,,,,,,,,,,,,,,,,,,,,,,8.0,,,,6685534.287224576,287795.48472663807,33
26176.0,Sesvolltjernet,60.251,11.165,2019,,,,,,,,,,,,,,,,,,,,,,13.0,,,,6685534.287224576,287795.48472663807,33
26177.0,Djuptjern,60.021,11.541,1995,0.084,,102.0,107.0,,,,5.32,60.0,0.13,2.66,1.7,,2.61,,0.5,1.41,,21.0,,4.3,7.0,390.0,9.1,6.56,6658792.1408238355,307245.9274668993,33
26177.0,Djuptjern,60.021,11.541,2019,0.08199999999999999,,150.0,170.0,,,,6.075,48.0,0.08199999999999999,2.43,1.69,,2.32,,0.4,1.54,,13.0,,1.65,6.0,250.0,16.8,5.92,6658792.1408238355,307245.9274668993,33
26178.0,Flasjøen,60.097,11.753,1995,0.054000000000000006,,130.0,140.0,33.0,,,3.4117647058823533,40.0,0.24,1.74,1.6,,2.19,,0.51,1.31,,33.0,,3.1,8.0,365.0,12.5,5.65,6666650.131068155,319468.9189930394,33
26178.0,Flasjøen,60.097,11.753,2019,0.057,,150.0,180.0,17.0,,,3.56,28.0,0.25,1.78,1.49,,2.35,,0.5,1.49,,33.0,,1.33,12.0,310.0,23.2,5.21,6666650.131068155,319468.9189930394,33
26179.0,Buråstjern,60.431,11.036,1995,,,14.0,19.0,,,,,,,,,,,,,,,,,,5.0,,,,6705979.105256961,281868.84719311655,33
26179.0,Buråstjern,60.431,11.036,2019,,,51.0,65.0,,,,,,,,,,,,,,,,,,9.0,,,,6705979.105256961,281868.84719311655,33
26180.0,Bundlitjernet,60.432,11.109,1995,,,47.0,56.0,,,,,,,,,,,,,,,,,,6.0,,,,6705850.665929572,285889.27148765593,33
26180.0,Bundlitjernet,60.432,11.109,2019,,,81.0,100.0,,,,,,,,,,,,,,,,,,5.0,,,,6705850.665929572,285889.27148765593,33
26181.0,Holtjernet,60.468,11.096,1995,,,10.0,10.0,,,,,,,,,,,,,,,,,,6.0,,,,6709897.748972109,285412.233713084,33
26181.0,Holtjernet,60.468,11.096,2019,,,5.0,13.0,,,,,,,,,,,,,,,,,,8.0,,,,6709897.748972109,285412.233713084,33
26182.0,Hurdalsjøen,60.32019647,11.0893847,1995,0.11900000000000001,,20.0,23.0,12.0,,,6.588235294117648,130.0,0.42,3.36,1.6,,3.12,,0.51,1.34,,320.0,,5.0,3.0,405.0,2.9,6.93,6693477.46028003,284071.6889776282,33
26182.0,Hurdalsjøen,60.32019647,11.0893847,2019,0.126,,21.0,23.0,14.0,,,6.9318181818181825,100.0,0.4,3.05,1.94,,3.07,,0.44,1.84,,270.0,,2.64,4.0,390.0,3.9,6.8,6693477.46028003,284071.6889776282,33
26183.0,Steinsrudtjern,59.822,10.871,1995,,,15.0,25.0,,,,,,,,,,,,,,,,,,12.0,,,,6638801.879978928,268557.07439793,33
26183.0,Steinsrudtjern,59.822,10.871,2019,,,30.0,43.0,,,,,,,,,,,,,,,,,,16.0,,,,6638801.879978928,268557.07439793,33
26184.0,Rottungen,60.04804291,10.71476929,1995,,,,,,,,,,,,,,,,,,,,,,3.0,,,,6664496.766898503,261438.04785125543,33
26184.0,Rottungen,60.04804291,10.71476929,2019,,,,,,,,,,,,,,,,,,,,,,7.0,,,,6664496.766898503,261438.04785125543,33
26185.0,Helgeren,60.08179287,10.70933118,1995,,,27.0,43.0,,,,,,,,,,,,,,,,,,2.0,,,,6668269.811330997,261379.62512518812,33
26185.0,Helgeren,60.08179287,10.70933118,2019,,,24.0,35.0,,,,,,,,,,,,,,,,,,3.0,,,,6668269.811330997,261379.62512518812,33
26186.0,Eintjern,60.07239969,12.3681817,1995,0.168,,66.0,68.0,,,,3.111111111111112,260.0,0.54,3.64,1.9,,3.81,,1.17,1.93,,109.0,,5.1,7.0,460.0,9.4,7.05,6662390.000189499,353549.99979819544,33
26186.0,Eintjern,60.07239969,12.3681817,2019,0.135,,140.0,150.0,,,,3.4948453608247423,240.0,0.42,3.39,1.96,,3.26,,0.97,2.0,,78.0,,2.58,10.0,330.0,16.8,6.2,6662390.000189499,353549.99979819544,33
26190.0,Kinnlitjernet,60.886,10.806,1995,,,,,,,,,,,,,,,,,,,,,,51.0,,,,6757370.127875231,272458.6266046867,33
